from,to,species_label,individuals
DE043,DK088,0592,1
DE043,DE312,0592,1
DE043,DE052,0592,1
DE043,DE091,0592,1
DE043,LT002,0592,1
DE043,DE458,0592,1
DE043,DE359,0592,1
DE043,NL099,0592,1
DE043,IT076,0592,1
DE043,DK058,0592,1
DE043,DK113,0592,1
DE043,DE311,0600,2
DE043,FI089,0600,1
DE043,DK110,0600,1
DE043,SE037,0600,1
DE043,DK111,0611,2
DE043,DE288,0611,2
DE043,DE288,0615,40
DE043,DE049,0615,12
DE043,DE304,0615,8
DE043,DE371,0615,5
DE043,DE325,0615,2
DE043,DE044,0615,2
DE043,DK083,0615,2
DE043,DK089,0615,1
DE043,ES238,0615,1
DE043,ES035,0615,1
DE043,DE306,0615,1
DE043,DE326,0615,1
DE043,DE127,0615,1
DE043,NL034,0615,1
DE043,DE316,0615,1
DE043,DE288,0616,149
DE043,DK130,0616,3
DE043,DK083,0616,3
DE043,DK075,0616,2
DE043,DK105,0616,2
DE043,DE371,0616,1
DE043,DK084,0616,1
DE043,NL001,0616,1
DE043,DE058,0616,1
DE043,DK088,0616,1
DE043,DK082,0616,1
DE043,DE288,0624,17
DE043,DK110,0624,1
DE043,DE286,0624,1
DE043,DK083,0624,1
DE044,DK036,0072,19
DE044,DK071,0072,12
DE044,DE304,0072,10
DE044,DK089,0072,5
DE044,NL079,0072,4
DE044,PL032,0072,4
DE044,DE045,0072,4
DE044,DK084,0072,4
DE044,DK076,0072,3
DE044,DK106,0072,3
DE044,DE050,0072,2
DE044,IT193,0072,2
DE044,DE049,0072,2
DE044,IT064,0072,2
DE044,DE048,0072,2
DE044,PL001,0072,2
DE044,DK130,0072,2
DE044,DE055,0072,2
DE044,DK007,0072,2
DE044,DE263,0072,2
DE044,IT018,0072,1
DE044,PL012,0072,1
DE044,DK083,0072,1
DE044,IT166,0072,1
DE044,IT159,0072,1
DE044,IT067,0072,1
DE044,DE056,0072,1
DE044,NL011,0072,1
DE044,HR013,0072,1
DE044,DE326,0072,1
DE044,PL054,0072,1
DE044,SE062,0072,1
DE044,NL094,0072,1
DE044,FR159,0072,1
DE044,GR019,0072,1
DE044,IT205,0072,1
DE044,EE059,0072,1
DE044,FR071,0072,1
DE044,FR272,0072,1
DE044,DE257,0072,1
DE044,PL037,0072,1
DE044,IT072,0072,1
DE044,DE313,0072,1
DE044,DK023,0072,1
DE044,HR001,0072,1
DE044,HR009,0072,1
DE044,PL002,0072,1
DE044,PT019,0072,1
DE044,FR130,0072,1
DE044,DE385,0072,1
DE044,IT071,0072,1
DE044,HR011,0072,1
DE044,DE286,0072,1
DE044,NL048,0072,1
DE044,DE312,0072,1
DE044,RU002,0072,1
DE044,SE073,0072,1
DE044,FR014,0072,1
DE044,DK031,0072,1
DE044,DE143,0072,1
DE044,PL061,0072,1
DE044,DE136,0072,1
DE044,NL025,0072,1
DE044,DK011,0072,1
DE044,FI080,0072,1
DE044,DE098,0122,1
DE044,DE304,0134,5
DE044,DE317,0134,2
DE044,DE318,0134,2
DE044,DE311,0134,2
DE044,DE056,0134,2
DE044,DE146,0134,1
DE044,DE379,0134,1
DE044,NL079,0134,1
DE044,DE049,0134,1
DE044,DE316,0134,1
DE044,DE106,0134,1
DE044,DE305,0134,1
DE044,DE054,0134,1
DE044,DE404,0134,1
DE044,DE045,0134,1
DE044,ES276,0134,1
DE044,DE461,0134,1
DE044,PL001,0134,1
DE044,TR005,0134,1
DE044,DE137,0134,1
DE044,DE053,0134,1
DE044,DE046,0134,1
DE044,DE307,0134,1
DE044,SK028,0134,1
DE044,DE415,0152,13
DE044,PL012,0152,11
DE044,DE045,0152,9
DE044,DE143,0152,6
DE044,DE142,0152,5
DE044,DE304,0152,5
DE044,PL054,0152,5
DE044,DE288,0152,4
DE044,DE448,0152,3
DE044,DE317,0152,3
DE044,DK089,0152,3
DE044,PL005,0152,3
DE044,SE061,0152,2
DE044,DE406,0152,2
DE044,DE148,0152,2
DE044,DE410,0152,2
DE044,DE400,0152,2
DE044,DE139,0152,2
DE044,DE311,0152,2
DE044,HU018,0152,1
DE044,HU014,0152,1
DE044,LT023,0152,1
DE044,DE462,0152,1
DE044,NL056,0152,1
DE044,PL010,0152,1
DE044,DE050,0152,1
DE044,DE326,0152,1
DE044,PL013,0152,1
DE044,PL052,0152,1
DE044,DK084,0152,1
DE044,DK086,0152,1
DE044,DK038,0152,1
DE044,DK110,0152,1
DE044,DE307,0152,1
DE044,DE393,0152,1
DE044,DE146,0152,1
DE044,DE149,0152,1
DE044,PL032,0152,1
DE044,DE147,0152,1
DE044,HU015,0152,1
DE044,DE468,0152,1
DE044,DE055,0152,1
DE044,DE391,0152,1
DE044,DE049,0152,1
DE044,DE319,0152,1
DE044,LV004,0152,1
DE044,DK083,0152,1
DE044,NL034,0152,1
DE044,DE470,0152,1
DE044,DE150,0152,1
DE044,DE151,0153,1
DE044,NL075,0153,1
DE044,DE151,0154,1
DE044,DE106,0154,1
DE044,DE319,0154,1
DE044,NL045,0157,3
DE044,NL043,0157,2
DE044,SE059,0157,1
DE044,SE063,0157,1
DE044,SE062,0157,1
DE044,NL055,0157,1
DE044,NL056,0157,1
DE044,NL056,0159,29
DE044,NL048,0159,17
DE044,DE160,0159,12
DE044,NL034,0159,11
DE044,DE304,0159,9
DE044,NL075,0159,8
DE044,NL094,0159,7
DE044,NL043,0159,7
DE044,NL001,0159,6
DE044,NL038,0159,6
DE044,DE063,0159,5
DE044,NL055,0159,5
DE044,NL040,0159,4
DE044,DE144,0159,4
DE044,DE151,0159,4
DE044,DE106,0159,4
DE044,NL045,0159,4
DE044,DE137,0159,4
DE044,NL060,0159,4
DE044,NL025,0159,3
DE044,DE091,0159,3
DE044,NL041,0159,3
DE044,DE316,0159,3
DE044,NL073,0159,2
DE044,NL028,0159,2
DE044,NL049,0159,2
DE044,DE065,0159,2
DE044,DE405,0159,2
DE044,DE307,0159,2
DE044,DE319,0159,2
DE044,NL063,0159,2
DE044,NL107,0159,1
DE044,DE367,0159,1
DE044,DE145,0159,1
DE044,DE331,0159,1
DE044,DE103,0159,1
DE044,DE385,0159,1
DE044,EE041,0159,1
DE044,DE056,0159,1
DE044,NL032,0159,1
DE044,NL052,0159,1
DE044,NL053,0159,1
DE044,NL051,0159,1
DE044,NL058,0159,1
DE044,NL015,0159,1
DE044,DE124,0159,1
DE044,DE064,0159,1
DE044,DE096,0159,1
DE044,UA019,0159,1
DE044,LT006,0159,1
DE044,NL057,0159,1
DE044,NL050,0159,1
DE044,DE415,0159,1
DE044,NL009,0159,1
DE044,NL044,0159,1
DE044,DE089,0159,1
DE044,DE128,0159,1
DE044,NL096,0159,1
DE044,DE151,0161,27
DE044,NL038,0161,10
DE044,DE304,0161,9
DE044,DK008,0161,7
DE044,PL041,0161,6
DE044,PL054,0161,4
DE044,DE054,0161,2
DE044,FR113,0161,2
DE044,NL024,0161,2
DE044,DE049,0161,1
DE044,DE137,0161,1
DE044,DE468,0161,1
DE044,DE390,0161,1
DE044,DE291,0161,1
DE044,LT031,0161,1
DE044,DE142,0161,1
DE044,NL032,0161,1
DE044,DE288,0161,1
DE044,DE128,0161,1
DE044,SE065,0161,1
DE044,PL032,0161,1
DE044,DK109,0161,1
DE044,PL035,0161,1
DE044,DE148,0161,1
DE044,SE007,0166,1
DE044,SE050,0167,1
DE044,DE288,0168,1
DE044,FR252,0184,1
DE044,FR213,0184,1
DE044,UK066,0184,1
DE044,FR031,0184,1
DE044,DK111,0184,1
DE044,DE304,0186,3
DE044,DE307,0186,2
DE044,SE055,0186,2
DE044,DK110,0186,2
DE044,NL050,0186,1
DE044,NL078,0186,1
DE044,DK108,0186,1
DE044,DK111,0186,1
DE044,DK088,0186,1
DE044,SE019,0186,1
DE044,FI023,0186,1
DE044,NL091,0186,1
DE044,NL094,0186,1
DE044,DK080,0186,1
DE044,SE010,0186,1
DE044,FR045,0186,1
DE044,FI090,0186,1
DE044,SE060,0186,1
DE044,DK084,0186,1
DE044,LV010,0186,1
DE044,RU012,0186,1
DE044,DE366,0186,1
DE044,DK089,0186,1
DE044,RU019,0186,1
DE044,LV052,0186,1
DE044,DE106,0186,1
DE044,NL015,0186,1
DE044,NL040,0186,1
DE044,RU296,0186,1
DE044,RU018,0186,1
DE044,DK111,0198,1
DE044,LV018,0198,1
DE044,DK088,0203,1
DE044,UK001,0203,1
DE044,PL013,0204,1
DE044,SE055,0204,1
DE044,NL094,0429,1
DE044,DE304,0433,5
DE044,SE042,0433,3
DE044,HU032,0433,1
DE044,DE056,0433,1
DE044,DE410,0433,1
DE044,DE304,0470,15
DE044,FR051,0470,2
DE044,DE288,0470,2
DE044,NL032,0470,1
DE044,FR040,0470,1
DE044,UK016,0470,1
DE044,UK068,0470,1
DE044,NL013,0470,1
DE044,FR101,0470,1
DE044,FR033,0470,1
DE044,UK073,0470,1
DE044,UK014,0470,1
DE044,FR060,0470,1
DE044,DK075,0470,1
DE044,PL013,0496,1
DE044,SE061,0501,1
DE044,GR011,0509,1
DE044,PL013,0512,6
DE044,DK053,0512,1
DE044,FI046,0512,1
DE044,UK047,0512,1
DE044,PL012,0512,1
DE044,SE055,0512,1
DE044,FR039,0519,1
DE044,FR252,0519,1
DE044,DK051,0519,1
DE044,DK075,0538,1
DE044,DE366,0541,1
DE044,DE288,0546,2
DE044,PL013,0546,2
DE044,HR005,0546,1
DE044,SE061,0546,1
DE044,PL012,0546,1
DE044,FI028,0555,1
DE044,DE288,0575,3
DE044,PL001,0582,5
DE044,LT002,0582,4
DE044,FI078,0582,3
DE044,PL080,0582,2
DE044,DE045,0582,2
DE044,FI041,0582,2
DE044,PL015,0582,2
DE044,SE060,0582,2
DE044,NL038,0582,2
DE044,UK074,0582,1
DE044,LT014,0582,1
DE044,UK016,0582,1
DE044,LT030,0582,1
DE044,FI076,0582,1
DE044,NL052,0582,1
DE044,NL056,0582,1
DE044,DK009,0582,1
DE044,LT020,0582,1
DE044,LT007,0582,1
DE044,DK113,0582,1
DE044,SE050,0582,1
DE044,SE061,0582,1
DE044,FI061,0582,1
DE044,DE304,0590,2
DE044,SE055,0590,2
DE044,FI073,0590,1
DE044,FI082,0590,1
DE044,FI078,0590,1
DE044,DK098,0590,1
DE044,FI072,0591,1
DE044,DE311,0592,35
DE044,DE304,0592,30
DE044,PL001,0592,15
DE044,DK079,0592,7
DE044,DE307,0592,4
DE044,FI082,0592,3
DE044,RU224,0592,2
DE044,SE061,0592,2
DE044,DE052,0592,2
DE044,DE462,0592,2
DE044,DE162,0592,2
DE044,NL029,0592,2
DE044,PL009,0592,2
DE044,DE306,0592,1
DE044,FI077,0592,1
DE044,FI083,0592,1
DE044,FI081,0592,1
DE044,LT001,0592,1
DE044,FI027,0592,1
DE044,FI080,0592,1
DE044,DE163,0592,1
DE044,FI072,0592,1
DE044,FI062,0592,1
DE044,FI078,0592,1
DE044,DK084,0592,1
DE044,NL083,0592,1
DE044,DE154,0592,1
DE044,DK083,0592,1
DE044,DE147,0592,1
DE044,DK130,0592,1
DE044,DK082,0592,1
DE044,DK080,0592,1
DE044,FI061,0592,1
DE044,DE056,0592,1
DE044,DK131,0592,1
DE044,DE152,0592,1
DE044,DE081,0592,1
DE044,SE060,0592,1
DE044,DE288,0592,1
DE044,NL018,0592,1
DE044,NL001,0592,1
DE044,DE415,0592,1
DE044,DK090,0592,1
DE044,PL080,0592,1
DE044,NL020,0592,1
DE044,PL013,0592,1
DE044,FI082,0600,2
DE044,FI078,0600,1
DE044,DK072,0600,1
DE044,SE049,0600,1
DE044,SE073,0600,1
DE044,DE288,0611,1
DE044,DE304,0615,3
DE044,FI078,0615,1
DE044,PL001,0615,1
DE044,DE045,0615,1
DE044,DE049,0615,1
DE044,DE304,0624,15
DE045,DK036,0072,7
DE045,DE304,0072,6
DE045,DK071,0072,4
DE045,SE073,0072,2
DE045,SE064,0072,2
DE045,PL032,0072,2
DE045,DK084,0072,2
DE045,SE061,0072,1
DE045,SE019,0072,1
DE045,SE049,0072,1
DE045,SE039,0072,1
DE045,DK007,0072,1
DE045,DK076,0072,1
DE045,DK023,0072,1
DE045,DE317,0072,1
DE045,DE317,0122,2
DE045,DE162,0122,1
DE045,DE341,0122,1
DE045,DE326,0122,1
DE045,DE138,0122,1
DE045,DE394,0134,1
DE045,DE121,0134,1
DE045,DE317,0134,1
DE045,DE205,0134,1
DE045,DE451,0134,1
DE045,DE247,0134,1
DE045,DE325,0134,1
DE045,DE050,0134,1
DE045,PL002,0152,172
DE045,PL012,0152,109
DE045,PL001,0152,46
DE045,DK131,0152,43
DE045,DE393,0152,22
DE045,DE142,0152,19
DE045,DE152,0152,10
DE045,LT023,0152,10
DE045,DE406,0152,9
DE045,DE304,0152,8
DE045,DE307,0152,6
DE045,DE055,0152,6
DE045,DE288,0152,6
DE045,DE470,0152,5
DE045,PL061,0152,5
DE045,PL036,0152,5
DE045,DE317,0152,5
DE045,PL011,0152,4
DE045,PL005,0152,4
DE045,DE139,0152,4
DE045,DK084,0152,4
DE045,DE318,0152,4
DE045,PL032,0152,4
DE045,PL024,0152,3
DE045,PL054,0152,3
DE045,LT002,0152,3
DE045,PL021,0152,3
DE045,DK110,0152,3
DE045,DE311,0152,3
DE045,DE407,0152,3
DE045,PL016,0152,3
DE045,DE059,0152,3
DE045,PL045,0152,3
DE045,PL044,0152,3
DE045,DE143,0152,2
DE045,PL003,0152,2
DE045,DE456,0152,2
DE045,DK089,0152,2
DE045,PL033,0152,2
DE045,DE046,0152,2
DE045,DE415,0152,2
DE045,PL052,0152,2
DE045,DE410,0152,2
DE045,DE052,0152,2
DE045,DE150,0152,2
DE045,DE129,0152,2
DE045,DE394,0152,2
DE045,DK086,0152,2
DE045,SE055,0152,1
DE045,DK109,0152,1
DE045,NL045,0152,1
DE045,DE151,0152,1
DE045,PL008,0152,1
DE045,RU298,0152,1
DE045,SE060,0152,1
DE045,PL013,0152,1
DE045,HU026,0152,1
DE045,PL006,0152,1
DE045,PL039,0152,1
DE045,DE149,0152,1
DE045,DE056,0152,1
DE045,DE116,0152,1
DE045,LT038,0152,1
DE045,SK004,0152,1
DE045,DK088,0152,1
DE045,SI012,0152,1
DE045,LT051,0152,1
DE045,LT006,0152,1
DE045,PL058,0152,1
DE045,DE070,0152,1
DE045,DE401,0152,1
DE045,DE144,0152,1
DE045,PL010,0152,1
DE045,PL023,0152,1
DE045,LT047,0152,1
DE045,DE468,0152,1
DE045,HU039,0152,1
DE045,PL014,0152,1
DE045,DE454,0152,1
DE045,LT009,0152,1
DE045,DE054,0152,1
DE045,PL042,0152,1
DE045,DE148,0152,1
DE045,DK082,0152,1
DE045,DE458,0152,1
DE045,DE362,0152,1
DE045,DE158,0152,1
DE045,SE061,0152,1
DE045,DE121,0152,1
DE045,LT030,0152,1
DE045,DE205,0152,1
DE045,DE053,0152,1
DE045,DE138,0152,1
DE045,DE136,0152,1
DE045,DE147,0152,1
DE045,DE142,0154,1
DE045,NL075,0157,2
DE045,NL045,0157,2
DE045,FI034,0157,1
DE045,NL056,0159,2
DE045,NL045,0159,1
DE045,NL060,0159,1
DE045,NL075,0159,1
DE045,NL057,0159,1
DE045,FR239,0182,2
DE045,NL076,0182,1
DE045,FR101,0182,1
DE045,FR053,0182,1
DE045,NL038,0184,1
DE045,SE055,0186,2
DE045,UK016,0186,1
DE045,NL079,0186,1
DE045,DE204,0186,1
DE045,LV018,0198,3
DE045,NL079,0198,2
DE045,DK130,0198,1
DE045,UK001,0203,2
DE045,LV052,0203,2
DE045,DE406,0203,1
DE045,FR170,0203,1
DE045,DK084,0203,1
DE045,FI077,0203,1
DE045,DK079,0206,2
DE045,DE396,0429,2
DE045,NL056,0519,1
DE045,PL002,0575,3
DE045,PL001,0582,16
DE045,UK073,0582,12
DE045,NL071,0582,9
DE045,PL080,0582,8
DE045,NL094,0582,8
DE045,NL048,0582,7
DE045,NL052,0582,5
DE045,NL038,0582,4
DE045,NL001,0582,4
DE045,UK074,0582,3
DE045,DE116,0582,3
DE045,NL034,0582,3
DE045,NL042,0582,3
DE045,DE289,0582,3
DE045,PL002,0582,3
DE045,DE410,0582,2
DE045,NL073,0582,2
DE045,UK077,0582,2
DE045,NL031,0582,2
DE045,NL072,0582,2
DE045,NL039,0582,2
DE045,DK131,0582,2
DE045,UK016,0582,2
DE045,UK007,0582,2
DE045,LT032,0582,2
DE045,DE053,0582,2
DE045,LT020,0582,1
DE045,UK066,0582,1
DE045,UK058,0582,1
DE045,DE284,0582,1
DE045,SE010,0582,1
DE045,DE058,0582,1
DE045,PL012,0582,1
DE045,LT007,0582,1
DE045,UK049,0582,1
DE045,LT003,0582,1
DE045,PL052,0582,1
DE045,DE143,0582,1
DE045,NL011,0582,1
DE045,UK051,0582,1
DE045,NL056,0582,1
DE045,ES109,0582,1
DE045,FR045,0582,1
DE045,NL055,0582,1
DE045,FR064,0582,1
DE045,NL010,0582,1
DE045,DE118,0582,1
DE045,NL063,0582,1
DE045,NL107,0582,1
DE045,DE288,0582,1
DE045,LT005,0582,1
DE045,LT002,0582,1
DE045,ES237,0582,1
DE045,ES148,0582,1
DE045,DE311,0582,1
DE045,NL032,0582,1
DE045,DE054,0582,1
DE045,DE138,0582,1
DE045,DE293,0582,1
DE045,UK010,0582,1
DE045,DE304,0582,1
DE045,FR005,0582,1
DE045,DE456,0582,1
DE045,DK038,0582,1
DE045,PL004,0582,1
DE045,NL051,0582,1
DE045,NL080,0582,1
DE045,DE046,0582,1
DE045,DE155,0582,1
DE045,DE048,0582,1
DE045,DE497,0582,1
DE045,NL024,0582,1
DE045,DE064,0582,1
DE045,FI078,0582,1
DE045,FI076,0582,1
DE045,FR051,0582,1
DE045,IT064,0582,1
DE045,FI073,0582,1
DE045,SE060,0590,3
DE045,FI078,0590,2
DE045,FI089,0590,1
DE045,FI082,0590,1
DE045,FI080,0590,1
DE045,FI071,0590,1
DE045,DK079,0591,1
DE045,PL001,0592,23
DE045,PL002,0592,7
DE045,DK079,0592,5
DE045,DE311,0592,5
DE045,DE143,0592,4
DE045,DE462,0592,4
DE045,PL009,0592,3
DE045,DE304,0592,3
DE045,FI062,0592,2
DE045,PL080,0592,2
DE045,DE052,0592,2
DE045,DK113,0592,2
DE045,DE415,0592,2
DE045,FI080,0592,2
DE045,DE205,0592,2
DE045,FI078,0592,2
DE045,FI061,0592,2
DE045,PL005,0592,2
DE045,FI072,0592,2
DE045,DK089,0592,1
DE045,DK082,0592,1
DE045,DE096,0592,1
DE045,DE289,0592,1
DE045,FI063,0592,1
DE045,DE458,0592,1
DE045,DK090,0592,1
DE045,NL083,0592,1
DE045,SE061,0592,1
DE045,SE071,0592,1
DE045,DE152,0592,1
DE045,DE206,0592,1
DE045,DE288,0592,1
DE045,DE158,0592,1
DE045,DK080,0592,1
DE045,DE317,0592,1
DE045,EE067,0592,1
DE045,PL013,0592,1
DE045,DE307,0592,1
DE045,SE049,0600,4
DE045,SE050,0600,1
DE045,FI083,0600,1
DE045,SE073,0600,1
DE045,DE304,0615,17
DE045,DE049,0615,11
DE045,PL001,0615,10
DE045,NL001,0615,2
DE045,PL013,0615,1
DE045,NL021,0615,1
DE045,ES238,0615,1
DE045,NL038,0615,1
DE045,PL032,0615,1
DE045,DE406,0615,1
DE045,NL020,0615,1
DE045,SE049,0634,3
DE045,SE012,0636,1
DE046,DK036,0072,2
DE046,DK084,0072,1
DE046,DK076,0072,1
DE046,DK082,0134,1
DE046,DE317,0134,1
DE046,PL052,0152,2
DE046,DE142,0152,2
DE046,NL011,0152,1
DE046,DE055,0152,1
DE046,DE305,0152,1
DE046,DE456,0152,1
DE046,NL045,0157,1
DE046,DE151,0157,1
DE046,NL056,0159,1
DE046,NL020,0159,1
DE046,PL032,0161,1
DE046,SE055,0186,2
DE046,UK001,0186,1
DE046,UK057,0186,1
DE046,LV018,0194,1
DE046,DK008,0198,2
DE046,DK088,0203,1
DE046,DK084,0429,1
DE046,DE143,0433,1
DE046,LT030,0582,1
DE046,SE070,0582,1
DE046,SE049,0634,1
DE047,DK071,0072,1
DE047,DE319,0134,9
DE047,DE371,0134,8
DE047,DE106,0134,6
DE047,DE317,0134,2
DE047,DE313,0134,1
DE047,DE301,0134,1
DE047,DE048,0134,1
DE047,DE052,0134,1
DE047,DK051,0134,1
DE047,DE299,0134,1
DE047,DE344,0134,1
DE047,DE136,0134,1
DE047,DE145,0134,1
DE047,DE456,0134,1
DE047,DE125,0134,1
DE047,DE135,0134,1
DE047,DE304,0134,1
DE047,DE071,0134,1
DE047,DE205,0134,1
DE047,DE401,0134,1
DE047,DE124,0134,1
DE047,DE149,0134,1
DE047,DE316,0134,1
DE047,DE415,0134,1
DE047,DE288,0134,1
DE047,DE291,0134,1
DE047,DE288,0152,8
DE047,DE151,0152,1
DE047,DE311,0152,1
DE047,DE288,0154,1
DE047,DK013,0161,2
DE047,ES237,0161,1
DE047,NL045,0167,1
DE047,SE055,0186,1
DE047,DK088,0186,1
DE047,DK111,0186,1
DE047,NL078,0186,1
DE047,DK109,0429,1
DE048,DK071,0072,20
DE048,DK036,0072,18
DE048,DK084,0072,8
DE048,NL038,0072,6
DE048,PL032,0072,6
DE048,DE317,0072,5
DE048,DE312,0072,5
DE048,DK007,0072,4
DE048,DK076,0072,3
DE048,DE316,0072,2
DE048,SE073,0072,1
DE048,DE284,0072,1
DE048,DK031,0072,1
DE048,DK047,0072,1
DE048,UK001,0072,1
DE048,PL044,0121,1
DE048,DE054,0122,1
DE048,DE124,0134,5
DE048,DE149,0134,2
DE048,DE371,0134,2
DE048,DE106,0134,2
DE048,DE410,0134,1
DE048,DE320,0134,1
DE048,DE319,0134,1
DE048,DE323,0134,1
DE048,DE387,0134,1
DE048,DE306,0134,1
DE048,DE392,0134,1
DE048,DE049,0152,2
DE048,DE371,0152,2
DE048,DE316,0152,1
DE048,DK083,0152,1
DE048,NL034,0152,1
DE048,NL040,0153,2
DE048,UK051,0153,1
DE048,NL065,0153,1
DE048,DE319,0153,1
DE048,NL034,0153,1
DE048,DE377,0153,1
DE048,NL090,0153,1
DE048,NL045,0157,1
DE048,NL001,0159,4
DE048,DE151,0159,2
DE048,NL034,0159,2
DE048,NL043,0159,2
DE048,NL073,0159,1
DE048,NL063,0159,1
DE048,NL056,0159,1
DE048,DE106,0159,1
DE048,NL040,0159,1
DE048,NL015,0159,1
DE048,DE325,0159,1
DE048,DE063,0159,1
DE048,DE052,0159,1
DE048,NL096,0179,1
DE048,UK001,0179,1
DE048,UK043,0186,1
DE048,DK053,0186,1
DE048,DK079,0186,1
DE048,DE050,0429,1
DE048,DE053,0582,1
DE048,LT030,0582,1
DE048,LV022,0582,1
DE048,NL013,0602,1
DE049,DK036,0072,13
DE049,DK071,0072,12
DE049,PL032,0072,3
DE049,DE316,0072,3
DE049,DK007,0072,2
DE049,SE049,0072,1
DE049,DK076,0072,1
DE049,DE312,0072,1
DE049,DE317,0072,1
DE049,PL014,0072,1
DE049,NL038,0072,1
DE049,DK008,0122,2
DE049,DE317,0122,2
DE049,DE306,0122,1
DE049,DE121,0134,3
DE049,DE319,0134,2
DE049,NL080,0134,1
DE049,DE305,0134,1
DE049,DE312,0134,1
DE049,DE311,0134,1
DE049,DE316,0134,1
DE049,DE124,0134,1
DE049,DE391,0134,1
DE049,DE604,0134,1
DE049,DE070,0134,1
DE049,DE574,0134,1
DE049,DE324,0134,1
DE049,DE052,0134,1
DE049,DE387,0134,1
DE049,DE146,0134,1
DE049,DE147,0134,1
DE049,DE288,0152,50
DE049,DE311,0152,16
DE049,DE050,0152,15
DE049,DE326,0152,15
DE049,DE316,0152,13
DE049,DE143,0152,9
DE049,DE137,0152,8
DE049,DE139,0152,8
DE049,DE456,0152,8
DE049,DE468,0152,5
DE049,DE459,0152,5
DE049,DE413,0152,5
DE049,DE324,0152,4
DE049,DE410,0152,4
DE049,DK088,0152,4
DE049,DE400,0152,4
DE049,DE205,0152,4
DE049,DE385,0152,4
DE049,DE124,0152,4
DE049,DE052,0152,4
DE049,DE470,0152,3
DE049,DE147,0152,3
DE049,DE138,0152,3
DE049,DE129,0152,3
DE049,DE142,0152,3
DE049,DE371,0152,3
DE049,DE387,0152,3
DE049,DE149,0152,3
DE049,DK110,0152,2
DE049,DK086,0152,2
DE049,NL001,0152,2
DE049,PL032,0152,2
DE049,DE120,0152,2
DE049,DE391,0152,1
DE049,DE390,0152,1
DE049,DE450,0152,1
DE049,DE304,0152,1
DE049,DE060,0152,1
DE049,DE204,0152,1
DE049,DE151,0152,1
DE049,DE305,0152,1
DE049,DE409,0152,1
DE049,DK098,0152,1
DE049,PL012,0152,1
DE049,PL013,0152,1
DE049,DE354,0152,1
DE049,DE378,0152,1
DE049,NL040,0152,1
DE049,DE325,0152,1
DE049,DE146,0152,1
DE049,DK083,0152,1
DE049,DK089,0152,1
DE049,DE447,0152,1
DE049,NL049,0152,1
DE049,DK087,0152,1
DE049,DE319,0152,1
DE049,DE152,0152,1
DE049,SK004,0152,1
DE049,DE293,0152,1
DE049,NL094,0152,1
DE049,DE448,0152,1
DE049,DE322,0152,1
DE049,PL002,0152,1
DE049,DE150,0152,1
DE049,DE481,0152,1
DE049,DE130,0152,1
DE049,DE269,0152,1
DE049,NL052,0152,1
DE049,DE121,0152,1
DE049,NL083,0152,1
DE049,DE136,0152,1
DE049,DE068,0152,1
DE049,DE415,0152,1
DE049,DE106,0154,1
DE049,NL075,0157,4
DE049,NL044,0157,2
DE049,NL051,0157,2
DE049,NL045,0157,2
DE049,NL096,0157,1
DE049,SE063,0157,1
DE049,SE060,0157,1
DE049,NL043,0157,1
DE049,NL050,0157,1
DE049,DE151,0157,1
DE049,DE148,0157,1
DE049,NL056,0159,12
DE049,NL057,0159,4
DE049,NL043,0159,4
DE049,NL055,0159,3
DE049,NL060,0159,3
DE049,NL094,0159,2
DE049,DE151,0159,1
DE049,DE137,0159,1
DE049,DE068,0159,1
DE049,NL053,0159,1
DE049,NL034,0159,1
DE049,DE144,0159,1
DE049,PL007,0159,1
DE049,NL045,0159,1
DE049,DE123,0159,1
DE049,DE151,0161,3
DE049,DK008,0161,2
DE049,ES237,0161,2
DE049,DK013,0161,2
DE049,DE052,0161,2
DE049,PL054,0161,1
DE049,DE313,0161,1
DE049,NL025,0161,1
DE049,DE068,0161,1
DE049,NL041,0161,1
DE049,ES084,0161,1
DE049,NL024,0161,1
DE049,NL038,0161,1
DE049,DE313,0166,1
DE049,SE073,0166,1
DE049,DE313,0182,3
DE049,FR220,0182,1
DE049,FR159,0182,1
DE049,FR160,0182,1
DE049,NL077,0182,1
DE049,FR239,0182,1
DE049,UK001,0186,2
DE049,SE055,0186,2
DE049,DK053,0186,1
DE049,DE289,0186,1
DE049,UK011,0186,1
DE049,LV018,0186,1
DE049,DK105,0186,1
DE049,PL032,0186,1
DE049,DE406,0203,1
DE049,NL096,0429,1
DE049,DE138,0433,3
DE049,DE053,0433,3
DE049,DE413,0433,2
DE049,FR070,0433,2
DE049,DE050,0433,2
DE049,DE323,0433,2
DE049,DE070,0433,2
DE049,DE124,0433,2
DE049,DE312,0433,2
DE049,DE052,0433,2
DE049,DE288,0433,1
DE049,DE054,0433,1
DE049,ES043,0433,1
DE049,DE304,0433,1
DE049,DE137,0433,1
DE049,ES297,0433,1
DE049,HU032,0433,1
DE049,ES296,0433,1
DE049,DE151,0433,1
DE049,DE388,0433,1
DE049,DE313,0433,1
DE049,DE203,0433,1
DE049,DE410,0433,1
DE049,DE387,0433,1
DE049,DE345,0493,1
DE049,NL038,0582,6
DE049,NL052,0582,3
DE049,LT030,0582,3
DE049,NL089,0582,2
DE049,FI078,0582,2
DE049,UK073,0582,2
DE049,PL001,0582,2
DE049,LT009,0582,2
DE049,LT014,0582,1
DE049,DE185,0582,1
DE049,UK001,0582,1
